date,time,item_name,category,quantity,price,payment_type
2025-02-16,16:53:43,Red Wine,Wine,1,9.75,Card
2025-02-16,07:38:03,Rum & Coke,Cocktail,1,11.97,Card
2025-02-16,14:51:09,IPA Beer,Beer,1,7.55,Card
2025-02-16,13:51:21,Mojito,Cocktail,2,11.01,Cash
2025-02-16,18:00:15,Whiskey Sour,Cocktail,2,12.02,Card
2025-02-16,00:34:48,Mojito,Cocktail,1,11.69,Card
2025-02-16,14:45:37,White Wine,Wine,1,9.08,Card
2025-02-16,18:26:16,Stout Beer,Beer,2,8.73,Cash
2025-02-16,17:38:43,Rum & Coke,Cocktail,1,10.88,Card
2025-02-16,23:52:49,Margarita,Cocktail,1,12.1,Cash
2025-02-16,21:11:16,Old Fashioned,Cocktail,2,14.17,Card
2025-02-16,02:22:43,Tequila Shot,Shot,1,5.15,Cash
2025-02-16,09:42:50,Vodka Soda,Cocktail,1,9.36,Card
2025-02-16,06:40:38,Tequila Shot,Shot,3,6.3,Card
2025-02-16,14:45:43,Vodka Soda,Cocktail,1,9.88,Card
2025-02-16,16:51:04,Stout Beer,Beer,1,8.09,Card
2025-02-16,19:49:41,White Wine,Wine,1,9.9,Card
2025-02-16,23:31:54,Rum & Coke,Cocktail,2,10.26,Card
2025-02-16,03:14:58,Margarita,Cocktail,1,11.64,Cash
2025-02-16,15:51:07,Old Fashioned,Cocktail,3,13.33,Card
2025-02-16,01:16:02,IPA Beer,Beer,1,8.69,Cash
2025-02-16,15:05:35,Lager Beer,Beer,3,6.23,Card
2025-02-16,15:37:50,Whiskey Sour,Cocktail,1,13.76,Card
2025-02-16,00:02:34,Whiskey Sour,Cocktail,1,13.38,Card
2025-02-16,11:02:50,Lager Beer,Beer,1,7.55,Cash
2025-02-16,23:16:58,Red Wine,Wine,2,9.08,Cash
2025-02-16,18:20:23,Vodka Soda,Cocktail,2,9.23,Card
2025-02-16,06:01:36,Mojito,Cocktail,1,10.0,Cash
2025-02-16,09:49:31,Rum & Coke,Cocktail,1,10.14,Card
2025-02-16,22:01:36,White Wine,Wine,3,9.47,Card
2025-02-16,09:15:54,Vodka Soda,Cocktail,3,10.13,Card
2025-02-16,03:05:49,Margarita,Cocktail,1,11.28,Card
2025-02-16,23:23:27,White Wine,Wine,1,9.15,Card
2025-02-16,23:03:44,Old Fashioned,Cocktail,2,13.5,Card
2025-02-16,23:29:01,Vodka Soda,Cocktail,1,9.96,Cash
2025-02-16,11:01:25,Vodka Shot,Shot,1,5.8,Card
2025-02-16,12:20:41,Red Wine,Wine,2,10.39,Card
2025-02-16,22:32:04,Margarita,Cocktail,1,12.81,Card
2025-02-16,22:58:07,Red Wine,Wine,1,9.92,Card
2025-02-16,19:02:42,IPA Beer,Beer,2,7.14,Card
2025-02-16,16:17:47,Whiskey Sour,Cocktail,1,12.86,Card
2025-02-16,12:46:35,White Wine,Wine,3,8.84,Card
2025-02-16,13:14:57,Lager Beer,Beer,1,7.63,Cash
2025-02-16,17:06:46,Old Fashioned,Cocktail,2,14.55,Cash
2025-02-16,21:26:13,Stout Beer,Beer,2,8.0,Card
2025-02-16,18:35:01,Red Wine,Wine,3,9.66,Card
2025-02-16,21:53:11,Mojito,Cocktail,2,10.46,Card
2025-02-16,21:42:23,Mojito,Cocktail,1,10.04,Card
2025-02-16,06:47:15,Tequila Shot,Shot,1,5.36,Card
2025-02-16,22:31:40,IPA Beer,Beer,1,8.4,Card
2025-02-16,21:46:23,Mojito,Cocktail,2,11.86,Card
2025-02-16,14:44:50,Margarita,Cocktail,3,11.02,Card
2025-02-16,15:02:02,Margarita,Cocktail,3,12.68,Card
2025-02-16,17:28:05,Vodka Shot,Shot,1,5.92,Card
2025-02-16,13:57:36,Mojito,Cocktail,2,10.55,Card
2025-02-16,19:11:01,Red Wine,Wine,2,9.46,Cash
2025-02-16,06:15:55,Lager Beer,Beer,1,7.16,Card
2025-02-16,13:24:18,White Wine,Wine,3,9.64,Card
2025-02-16,00:42:27,Tequila Shot,Shot,2,5.69,Cash
2025-02-16,07:17:52,Stout Beer,Beer,1,8.35,Card
2025-02-16,22:02:52,Tequila Shot,Shot,2,6.2,Card
2025-02-16,08:19:02,Rum & Coke,Cocktail,1,11.62,Card
2025-02-16,19:39:03,Whiskey Sour,Cocktail,1,13.26,Cash
2025-02-16,14:24:36,Lager Beer,Beer,2,7.25,Card
2025-02-16,16:19:20,Rum & Coke,Cocktail,2,11.8,Card
2025-02-16,07:17:01,Lager Beer,Beer,2,6.96,Cash
2025-02-16,16:19:21,White Wine,Wine,1,8.82,Card
2025-02-16,13:29:40,White Wine,Wine,1,9.91,Cash
2025-02-16,23:42:42,White Wine,Wine,1,8.48,Cash
2025-02-16,21:20:00,White Wine,Wine,3,8.59,Card
2025-02-16,11:54:07,White Wine,Wine,1,9.77,Card
2025-02-16,12:27:37,Vodka Soda,Cocktail,2,9.83,Card
2025-02-16,21:11:59,Mojito,Cocktail,1,10.43,Card
2025-02-16,14:51:54,Stout Beer,Beer,2,8.36,Card
2025-02-16,20:56:17,Mojito,Cocktail,3,11.0,Card
2025-02-16,17:35:43,Whiskey Sour,Cocktail,1,12.79,Card
2025-02-16,22:34:52,Margarita,Cocktail,3,12.54,Card
2025-02-16,23:48:08,Red Wine,Wine,2,10.55,Card
2025-02-16,21:19:22,Old Fashioned,Cocktail,1,14.74,Cash
2025-02-16,21:52:11,Vodka Shot,Shot,1,5.22,Card
2025-02-16,18:04:06,Mojito,Cocktail,2,10.95,Card
2025-02-16,15:42:36,Stout Beer,Beer,1,9.46,Card
2025-02-16,18:11:59,Vodka Soda,Cocktail,2,9.13,Card
2025-02-16,23:30:33,Old Fashioned,Cocktail,1,14.36,Card
2025-02-16,10:49:48,Rum & Coke,Cocktail,1,11.32,Card
2025-02-16,18:10:36,Margarita,Cocktail,3,12.19,Card
2025-02-16,20:30:52,Tequila Shot,Shot,3,6.05,Card
2025-02-16,18:01:20,IPA Beer,Beer,2,8.23,Card
2025-02-16,09:37:40,Vodka Soda,Cocktail,3,10.49,Card
2025-02-16,01:15:06,White Wine,Wine,3,8.75,Card
2025-02-16,22:50:35,Red Wine,Wine,2,9.08,Card
2025-02-16,18:10:39,Vodka Soda,Cocktail,1,10.61,Card
2025-02-16,22:21:21,Stout Beer,Beer,2,9.73,Card
2025-02-16,19:03:10,White Wine,Wine,1,8.88,Cash
2025-02-16,18:22:17,Margarita,Cocktail,1,12.04,Card
2025-02-16,17:40:00,Stout Beer,Beer,1,8.51,Card
2025-02-16,17:40:19,Rum & Coke,Cocktail,2,11.04,Cash
2025-02-16,22:25:21,IPA Beer,Beer,3,8.53,Card
2025-02-16,07:31:18,IPA Beer,Beer,1,7.9,Card
2025-02-16,13:22:59,Rum & Coke,Cocktail,1,10.42,Card
2025-02-16,21:48:59,IPA Beer,Beer,1,8.98,Card
2025-02-16,21:20:46,Rum & Coke,Cocktail,3,10.84,Card
2025-02-16,19:52:59,White Wine,Wine,3,8.42,Cash
2025-02-16,22:18:14,Mojito,Cocktail,3,11.1,Card
2025-02-16,15:00:09,Rum & Coke,Cocktail,2,11.49,Cash
2025-02-17,16:13:33,Whiskey Sour,Cocktail,3,12.21,Card
2025-02-17,07:33:46,Margarita,Cocktail,2,12.34,Card
2025-02-17,12:56:30,Vodka Shot,Shot,1,6.43,Card
2025-02-17,01:01:47,Stout Beer,Beer,2,8.72,Cash
2025-02-17,21:16:51,Stout Beer,Beer,1,8.59,Card
2025-02-17,19:56:52,Vodka Soda,Cocktail,2,9.86,Card
2025-02-17,21:10:27,Rum & Coke,Cocktail,3,11.12,Card
2025-02-17,22:38:04,Lager Beer,Beer,1,7.78,Card
2025-02-17,14:02:04,Old Fashioned,Cocktail,1,14.17,Card
2025-02-17,00:28:00,Rum & Coke,Cocktail,1,10.63,Card
2025-02-17,14:13:21,Tequila Shot,Shot,3,6.31,Card
2025-02-17,23:44:21,IPA Beer,Beer,1,8.74,Cash
2025-02-17,17:59:29,Lager Beer,Beer,1,6.9,Cash
2025-02-17,23:09:49,Old Fashioned,Cocktail,1,14.87,Card
2025-02-17,19:57:08,Old Fashioned,Cocktail,2,13.48,Card
2025-02-17,17:11:04,Stout Beer,Beer,1,9.43,Card
2025-02-17,15:39:45,Rum & Coke,Cocktail,2,11.18,Card
2025-02-17,21:41:44,Red Wine,Wine,2,10.35,Cash
2025-02-17,19:19:01,Lager Beer,Beer,3,6.89,Card
2025-02-17,03:46:27,Lager Beer,Beer,2,6.91,Cash
2025-02-17,21:58:15,Stout Beer,Beer,1,8.14,Card
2025-02-17,19:23:28,Rum & Coke,Cocktail,2,11.15,Card
2025-02-17,18:35:46,White Wine,Wine,1,9.37,Card
2025-02-17,22:02:59,Mojito,Cocktail,2,11.12,Card
2025-02-17,19:47:50,Vodka Soda,Cocktail,2,9.7,Card
2025-02-17,23:59:48,Lager Beer,Beer,1,7.29,Card
2025-02-17,23:47:11,Lager Beer,Beer,1,6.27,Card
2025-02-17,15:01:03,Stout Beer,Beer,2,9.74,Card
2025-02-17,18:47:27,Vodka Soda,Cocktail,2,10.47,Card
2025-02-17,17:51:31,Whiskey Sour,Cocktail,1,13.59,Card
2025-02-17,18:19:25,Whiskey Sour,Cocktail,2,13.86,Card
2025-02-17,20:32:44,Red Wine,Wine,3,10.46,Card
2025-02-17,13:19:17,IPA Beer,Beer,2,7.55,Card
2025-02-17,08:54:15,Tequila Shot,Shot,2,5.59,Card
2025-02-17,15:35:28,Red Wine,Wine,2,10.43,Cash
2025-02-17,16:07:20,White Wine,Wine,1,8.71,Card
2025-02-17,23:03:27,IPA Beer,Beer,2,8.35,Card
2025-02-17,22:22:16,Rum & Coke,Cocktail,2,10.1,Card
2025-02-17,21:17:53,White Wine,Wine,2,8.35,Cash
2025-02-17,20:40:06,Lager Beer,Beer,1,7.57,Card
2025-02-17,03:41:58,Red Wine,Wine,1,10.94,Card
2025-02-17,17:25:33,Margarita,Cocktail,1,12.57,Card
2025-02-17,14:03:43,Margarita,Cocktail,2,11.36,Card
2025-02-17,13:55:40,Whiskey Sour,Cocktail,2,13.91,Card
2025-02-17,12:08:29,White Wine,Wine,1,9.2,Card
2025-02-17,19:55:16,Margarita,Cocktail,1,11.72,Card
2025-02-17,19:34:09,Vodka Soda,Cocktail,2,10.15,Card
2025-02-17,21:42:57,IPA Beer,Beer,2,8.97,Card
2025-02-17,20:01:07,Vodka Shot,Shot,2,5.07,Card
2025-02-17,13:12:26,White Wine,Wine,2,8.09,Card
2025-02-17,22:03:16,Rum & Coke,Cocktail,2,11.95,Card
2025-02-17,18:54:18,Red Wine,Wine,1,9.15,Card
2025-02-17,19:40:54,Vodka Shot,Shot,2,6.72,Card
2025-02-17,18:34:07,Whiskey Sour,Cocktail,3,12.02,Card
2025-02-17,07:03:59,Lager Beer,Beer,1,6.7,Card
2025-02-17,21:35:37,Whiskey Sour,Cocktail,2,13.93,Cash
2025-02-17,17:37:46,Whiskey Sour,Cocktail,1,13.93,Card
2025-02-17,15:06:11,Whiskey Sour,Cocktail,2,12.75,Card
2025-02-17,06:45:59,Rum & Coke,Cocktail,2,10.25,Card
2025-02-17,18:25:30,Rum & Coke,Cocktail,3,10.03,Card
2025-02-17,10:17:31,Vodka Soda,Cocktail,1,10.4,Card
2025-02-17,17:59:33,Vodka Soda,Cocktail,1,9.43,Card
2025-02-17,18:51:16,White Wine,Wine,1,9.07,Cash
2025-02-17,21:03:55,Lager Beer,Beer,2,7.43,Card
2025-02-17,21:42:01,Vodka Shot,Shot,2,6.87,Card
2025-02-17,08:35:20,Mojito,Cocktail,1,10.51,Card
2025-02-17,22:25:26,Lager Beer,Beer,1,6.22,Card
2025-02-17,07:03:55,Stout Beer,Beer,2,9.38,Cash
2025-02-17,14:10:00,Whiskey Sour,Cocktail,1,13.16,Cash
2025-02-17,19:18:24,Lager Beer,Beer,1,7.14,Card
2025-02-17,08:54:55,Margarita,Cocktail,2,12.17,Cash
2025-02-17,08:06:20,IPA Beer,Beer,1,8.14,Card
2025-02-17,13:10:10,Whiskey Sour,Cocktail,2,13.62,Card
2025-02-17,22:41:01,Vodka Soda,Cocktail,2,9.04,Card
2025-02-17,12:19:06,Mojito,Cocktail,1,11.99,Card
2025-02-17,11:45:33,Rum & Coke,Cocktail,2,11.78,Card
2025-02-17,19:18:13,Vodka Shot,Shot,2,6.14,Card
2025-02-17,12:20:57,Rum & Coke,Cocktail,2,10.22,Card
2025-02-17,20:58:59,Red Wine,Wine,1,10.89,Card
2025-02-17,17:12:14,Lager Beer,Beer,2,6.38,Card
2025-02-17,21:12:13,Red Wine,Wine,2,9.95,Card
2025-02-17,11:48:03,IPA Beer,Beer,2,7.67,Card
2025-02-17,07:36:03,Old Fashioned,Cocktail,2,15.0,Card
2025-02-17,20:41:17,White Wine,Wine,2,8.9,Card
2025-02-17,21:05:40,Whiskey Sour,Cocktail,2,13.93,Card
2025-02-17,02:15:50,White Wine,Wine,3,9.78,Card
2025-02-17,19:55:44,Rum & Coke,Cocktail,1,10.44,Cash
2025-02-17,17:41:47,Stout Beer,Beer,3,9.06,Card
2025-02-17,23:38:46,Lager Beer,Beer,3,6.98,Cash
2025-02-17,19:16:44,Whiskey Sour,Cocktail,1,12.64,Card
2025-02-17,15:24:25,IPA Beer,Beer,1,8.4,Cash
2025-02-17,02:15:36,Stout Beer,Beer,1,9.8,Card
2025-02-17,16:03:36,Whiskey Sour,Cocktail,2,12.22,Card
2025-02-17,12:29:06,White Wine,Wine,2,8.27,Card
2025-02-17,17:37:04,Margarita,Cocktail,1,11.78,Card
2025-02-17,06:44:03,Tequila Shot,Shot,1,5.27,Card
2025-02-17,20:06:17,Margarita,Cocktail,1,11.32,Card
2025-02-17,18:56:36,Vodka Shot,Shot,3,6.76,Card
2025-02-17,23:59:19,Red Wine,Wine,1,10.38,Card
2025-02-17,23:35:46,Tequila Shot,Shot,2,6.98,Card
2025-02-17,18:31:26,Red Wine,Wine,1,9.45,Card
2025-02-17,21:25:34,IPA Beer,Beer,3,8.71,Card
2025-02-17,16:51:09,Rum & Coke,Cocktail,1,10.88,Cash
2025-02-17,11:35:32,Rum & Coke,Cocktail,1,11.11,Card
2025-02-17,21:45:47,IPA Beer,Beer,3,8.92,Card
2025-02-18,20:36:21,Rum & Coke,Cocktail,1,10.04,Card
2025-02-18,15:18:44,Red Wine,Wine,1,9.99,Card
2025-02-18,20:31:06,Old Fashioned,Cocktail,2,14.21,Card
2025-02-18,23:32:33,Rum & Coke,Cocktail,1,11.36,Card
2025-02-18,19:50:58,Red Wine,Wine,1,9.13,Card
2025-02-18,20:48:43,Stout Beer,Beer,1,8.62,Card
2025-02-18,22:08:34,Red Wine,Wine,2,9.61,Card
2025-02-18,22:10:06,Margarita,Cocktail,2,11.97,Cash
2025-02-18,23:07:41,Lager Beer,Beer,1,7.07,Cash
2025-02-18,11:29:17,White Wine,Wine,2,8.67,Card
2025-02-18,05:30:37,Vodka Soda,Cocktail,1,10.17,Cash
2025-02-18,17:48:45,Red Wine,Wine,1,10.56,Card
2025-02-18,13:37:14,Lager Beer,Beer,1,6.57,Cash
2025-02-18,14:38:09,Old Fashioned,Cocktail,1,13.55,Cash
2025-02-18,22:41:33,Mojito,Cocktail,1,10.51,Card
2025-02-18,18:08:38,Old Fashioned,Cocktail,1,13.38,Cash
2025-02-18,20:28:07,Vodka Soda,Cocktail,1,10.25,Card
2025-02-18,18:21:10,Old Fashioned,Cocktail,2,14.19,Card
2025-02-18,16:22:04,Tequila Shot,Shot,1,6.7,Card
2025-02-18,03:54:31,Tequila Shot,Shot,2,6.86,Cash
2025-02-18,17:00:30,Old Fashioned,Cocktail,1,14.29,Card
2025-02-18,15:09:12,Mojito,Cocktail,2,11.92,Card
2025-02-18,08:38:06,Tequila Shot,Shot,1,6.34,Card
2025-02-18,21:15:37,Rum & Coke,Cocktail,1,11.97,Card
2025-02-18,15:39:20,Red Wine,Wine,1,10.14,Card
2025-02-18,17:38:35,Vodka Shot,Shot,1,5.19,Card
2025-02-18,16:33:08,Rum & Coke,Cocktail,1,10.68,Cash
2025-02-18,19:33:06,Old Fashioned,Cocktail,3,14.77,Cash
2025-02-18,06:44:18,IPA Beer,Beer,1,8.1,Cash
2025-02-18,17:37:28,Lager Beer,Beer,1,7.73,Card
2025-02-18,22:29:18,Mojito,Cocktail,1,10.39,Card
2025-02-18,17:45:55,Vodka Soda,Cocktail,1,10.18,Cash
2025-02-18,14:50:21,Whiskey Sour,Cocktail,1,12.5,Cash
2025-02-18,09:31:35,Mojito,Cocktail,1,11.1,Card
2025-02-18,19:09:51,Lager Beer,Beer,1,7.51,Card
2025-02-18,19:56:38,Red Wine,Wine,2,10.56,Cash
2025-02-18,20:17:41,IPA Beer,Beer,1,8.62,Card
2025-02-18,19:09:18,Old Fashioned,Cocktail,3,14.38,Card
2025-02-18,21:16:00,Vodka Shot,Shot,1,5.75,Card
2025-02-18,20:20:12,Vodka Soda,Cocktail,1,9.37,Card
2025-02-18,19:49:06,Margarita,Cocktail,1,12.67,Card
2025-02-18,14:56:13,Whiskey Sour,Cocktail,3,13.62,Card
2025-02-18,09:52:59,Tequila Shot,Shot,2,5.37,Cash
2025-02-18,20:29:16,Rum & Coke,Cocktail,2,11.88,Card
2025-02-18,04:08:32,Margarita,Cocktail,2,11.15,Card
2025-02-18,16:31:01,Red Wine,Wine,1,9.25,Card
2025-02-18,14:49:19,IPA Beer,Beer,1,7.96,Card
2025-02-18,15:31:54,White Wine,Wine,1,8.58,Card
2025-02-18,19:45:24,Rum & Coke,Cocktail,3,11.25,Card
2025-02-18,08:44:57,Tequila Shot,Shot,2,6.43,Card
2025-02-18,18:38:01,Lager Beer,Beer,2,6.46,Cash
2025-02-18,07:14:58,Mojito,Cocktail,1,11.48,Cash
2025-02-18,19:57:51,Tequila Shot,Shot,1,6.92,Cash
2025-02-18,20:40:16,Margarita,Cocktail,1,11.31,Card
2025-02-18,21:58:15,White Wine,Wine,2,8.4,Card
2025-02-18,22:02:37,Rum & Coke,Cocktail,2,10.55,Card
2025-02-18,23:05:10,Rum & Coke,Cocktail,3,11.36,Cash
2025-02-18,22:56:54,Old Fashioned,Cocktail,2,14.4,Card
2025-02-18,17:40:51,IPA Beer,Beer,2,8.04,Cash
2025-02-18,20:26:15,Whiskey Sour,Cocktail,3,12.04,Cash
2025-02-18,17:57:54,Rum & Coke,Cocktail,1,10.46,Card
2025-02-18,17:43:12,Rum & Coke,Cocktail,1,10.31,Cash
2025-02-18,02:36:27,Rum & Coke,Cocktail,2,10.83,Cash
2025-02-18,23:45:10,Rum & Coke,Cocktail,1,11.87,Card
2025-02-18,08:04:55,Tequila Shot,Shot,1,5.46,Cash
2025-02-18,16:00:27,Margarita,Cocktail,2,12.97,Card
2025-02-18,14:35:49,Stout Beer,Beer,2,9.59,Cash
2025-02-18,19:44:34,White Wine,Wine,2,8.32,Card
2025-02-18,23:53:21,Lager Beer,Beer,3,6.52,Card
2025-02-18,14:40:55,Vodka Shot,Shot,2,5.89,Card
2025-02-18,08:22:03,Red Wine,Wine,1,10.61,Card
2025-02-18,09:36:51,Whiskey Sour,Cocktail,2,13.42,Card
2025-02-19,23:24:49,Stout Beer,Beer,1,9.06,Card
2025-02-19,21:59:45,Mojito,Cocktail,3,10.85,Card
2025-02-19,19:25:38,Red Wine,Wine,1,10.86,Cash
2025-02-19,18:11:39,Whiskey Sour,Cocktail,2,13.44,Card
2025-02-19,01:57:45,Rum & Coke,Cocktail,2,10.39,Card
2025-02-19,22:47:50,White Wine,Wine,1,8.14,Card
2025-02-19,22:42:38,Mojito,Cocktail,3,10.3,Card
2025-02-19,20:22:30,Vodka Soda,Cocktail,1,9.16,Card
2025-02-19,23:54:21,Vodka Soda,Cocktail,1,9.81,Card
2025-02-19,14:30:12,Stout Beer,Beer,1,9.88,Card
2025-02-19,06:07:20,Vodka Soda,Cocktail,3,10.48,Card
2025-02-19,20:48:23,Vodka Shot,Shot,1,5.29,Card
2025-02-19,00:31:30,Whiskey Sour,Cocktail,1,12.58,Card
2025-02-19,19:01:20,Tequila Shot,Shot,1,5.66,Card
2025-02-19,06:26:01,Rum & Coke,Cocktail,2,11.38,Card
2025-02-19,12:36:43,Tequila Shot,Shot,1,6.35,Card
2025-02-19,13:45:33,Whiskey Sour,Cocktail,1,13.57,Cash
2025-02-19,05:03:33,Red Wine,Wine,1,9.81,Card
2025-02-19,17:41:12,White Wine,Wine,2,9.21,Card
2025-02-19,15:49:16,Margarita,Cocktail,2,11.49,Cash
2025-02-19,23:12:21,Lager Beer,Beer,1,6.98,Card
2025-02-19,17:35:30,Old Fashioned,Cocktail,2,14.77,Card
2025-02-19,19:51:12,Stout Beer,Beer,1,8.2,Card
2025-02-19,17:53:23,Margarita,Cocktail,2,11.65,Card
2025-02-19,21:52:59,Old Fashioned,Cocktail,2,13.95,Card
2025-02-19,11:27:47,Old Fashioned,Cocktail,2,14.26,Card
2025-02-19,19:08:18,Tequila Shot,Shot,3,5.19,Card
2025-02-19,07:36:17,Stout Beer,Beer,1,8.29,Cash
2025-02-19,18:15:43,Margarita,Cocktail,3,11.79,Card
2025-02-19,23:10:13,Old Fashioned,Cocktail,2,14.06,Card
2025-02-19,21:34:12,Tequila Shot,Shot,1,5.06,Cash
2025-02-19,12:46:33,Stout Beer,Beer,2,10.0,Card
2025-02-19,17:01:12,Lager Beer,Beer,2,7.07,Card
2025-02-19,05:44:06,Stout Beer,Beer,1,9.32,Cash
2025-02-19,13:34:22,Stout Beer,Beer,2,8.0,Card
2025-02-19,19:50:24,Vodka Shot,Shot,1,6.37,Card
2025-02-19,23:18:33,Red Wine,Wine,1,10.21,Card
2025-02-19,14:47:53,Vodka Soda,Cocktail,2,9.88,Card
2025-02-19,20:21:52,Tequila Shot,Shot,1,6.83,Card
2025-02-19,23:21:10,Tequila Shot,Shot,1,6.27,Card
2025-02-19,18:26:35,Tequila Shot,Shot,1,6.59,Cash
2025-02-19,23:15:34,Vodka Soda,Cocktail,1,9.28,Card
2025-02-19,19:48:49,Vodka Shot,Shot,1,6.33,Card
2025-02-19,15:16:48,IPA Beer,Beer,1,7.51,Card
2025-02-19,08:34:26,Stout Beer,Beer,1,8.12,Card
2025-02-19,15:28:46,Old Fashioned,Cocktail,3,13.54,Card
2025-02-19,15:59:07,IPA Beer,Beer,3,8.63,Card
2025-02-19,13:06:28,IPA Beer,Beer,2,7.21,Card
2025-02-19,07:42:22,Margarita,Cocktail,1,12.23,Card
2025-02-19,16:17:22,Lager Beer,Beer,1,7.82,Card
2025-02-19,21:19:36,Tequila Shot,Shot,2,6.13,Card
2025-02-19,18:04:03,Vodka Soda,Cocktail,1,9.54,Card
2025-02-19,21:16:20,Rum & Coke,Cocktail,2,10.34,Cash
2025-02-19,12:01:42,Whiskey Sour,Cocktail,2,13.72,Card
2025-02-19,21:37:45,Vodka Soda,Cocktail,2,9.42,Card
2025-02-19,20:03:54,Stout Beer,Beer,2,9.44,Card
2025-02-19,21:12:22,IPA Beer,Beer,1,8.29,Cash
2025-02-19,23:52:06,Margarita,Cocktail,3,11.85,Cash
2025-02-19,20:46:24,Mojito,Cocktail,1,10.71,Card
2025-02-19,17:17:39,Tequila Shot,Shot,2,6.59,Card
2025-02-19,06:42:22,Margarita,Cocktail,2,11.68,Card
2025-02-19,22:28:30,Old Fashioned,Cocktail,2,14.42,Card
2025-02-19,21:35:19,IPA Beer,Beer,2,7.36,Cash
2025-02-19,13:18:51,Lager Beer,Beer,1,6.99,Card
2025-02-19,23:06:40,Vodka Shot,Shot,1,6.5,Card
2025-02-19,22:54:58,Rum & Coke,Cocktail,2,11.79,Card
2025-02-19,15:25:49,Whiskey Sour,Cocktail,1,12.56,Cash
2025-02-19,22:11:15,Margarita,Cocktail,2,11.79,Card
2025-02-19,12:03:06,White Wine,Wine,2,9.69,Card
2025-02-19,21:52:16,Stout Beer,Beer,1,9.81,Card
2025-02-19,18:11:22,Stout Beer,Beer,1,8.79,Card
2025-02-19,08:43:19,Mojito,Cocktail,1,11.23,Card
2025-02-19,17:29:20,Mojito,Cocktail,2,11.91,Card
2025-02-19,18:03:28,Margarita,Cocktail,2,11.8,Card
2025-02-19,16:42:11,Rum & Coke,Cocktail,1,10.4,Card
2025-02-19,13:34:53,White Wine,Wine,1,9.61,Card
2025-02-19,22:06:53,Mojito,Cocktail,1,11.32,Card
2025-02-19,18:48:49,White Wine,Wine,2,9.16,Card
2025-02-19,17:55:25,Stout Beer,Beer,2,9.44,Card
2025-02-19,17:13:07,Tequila Shot,Shot,2,6.55,Cash
2025-02-19,17:29:47,Tequila Shot,Shot,1,6.47,Card
2025-02-19,17:51:29,Vodka Soda,Cocktail,2,9.34,Card
2025-02-19,22:58:30,Vodka Shot,Shot,3,5.41,Cash
2025-02-19,15:49:43,Tequila Shot,Shot,1,5.78,Card
2025-02-19,18:40:49,Margarita,Cocktail,2,11.53,Card
2025-02-19,17:43:10,Whiskey Sour,Cocktail,2,12.41,Card
2025-02-19,15:14:34,Lager Beer,Beer,1,6.72,Card
2025-02-19,17:30:08,Tequila Shot,Shot,2,6.26,Card
2025-02-19,18:25:55,IPA Beer,Beer,1,8.26,Card
2025-02-19,12:01:59,Vodka Shot,Shot,3,5.18,Card
2025-02-19,11:44:35,Margarita,Cocktail,1,12.73,Card
2025-02-19,19:12:35,Mojito,Cocktail,1,10.38,Card
2025-02-19,13:17:12,Vodka Soda,Cocktail,2,9.59,Card
2025-02-19,23:51:31,Rum & Coke,Cocktail,1,11.33,Card
2025-02-19,22:22:22,Whiskey Sour,Cocktail,1,13.35,Card
2025-02-19,12:06:47,White Wine,Wine,1,8.74,Card
2025-02-19,22:30:47,Vodka Shot,Shot,3,6.5,Card
2025-02-19,13:50:43,Whiskey Sour,Cocktail,1,13.31,Card
2025-02-19,19:02:49,White Wine,Wine,1,8.99,Card
2025-02-19,17:32:09,Whiskey Sour,Cocktail,3,12.21,Cash
2025-02-19,16:23:25,Lager Beer,Beer,1,6.04,Card
2025-02-19,13:14:01,Whiskey Sour,Cocktail,1,13.43,Card
2025-02-20,07:02:32,Vodka Shot,Shot,1,6.76,Card
2025-02-20,19:28:01,Lager Beer,Beer,2,6.58,Cash
2025-02-20,14:14:40,Mojito,Cocktail,2,11.25,Card
2025-02-20,22:57:46,Vodka Soda,Cocktail,2,10.42,Card
2025-02-20,09:03:42,Vodka Soda,Cocktail,1,9.24,Card
2025-02-20,18:58:40,Whiskey Sour,Cocktail,1,13.55,Card
2025-02-20,23:03:19,IPA Beer,Beer,2,7.96,Card
2025-02-20,18:34:37,Mojito,Cocktail,3,11.76,Card
2025-02-20,19:26:43,White Wine,Wine,1,8.87,Card
2025-02-20,23:07:47,Vodka Soda,Cocktail,1,10.19,Card
2025-02-20,16:41:43,IPA Beer,Beer,1,8.14,Card
2025-02-20,18:21:07,Whiskey Sour,Cocktail,2,12.2,Card
2025-02-20,21:09:02,Margarita,Cocktail,1,12.31,Cash
2025-02-20,20:47:24,IPA Beer,Beer,3,7.02,Card
2025-02-20,20:09:54,Red Wine,Wine,2,10.21,Card
2025-02-20,11:35:13,Vodka Shot,Shot,1,5.98,Card
2025-02-20,18:34:31,Red Wine,Wine,1,10.01,Cash
2025-02-20,15:40:50,Vodka Soda,Cocktail,1,9.9,Card
2025-02-20,17:48:57,Tequila Shot,Shot,3,6.72,Card
2025-02-20,14:09:20,White Wine,Wine,1,8.82,Card
2025-02-20,08:58:39,Whiskey Sour,Cocktail,1,12.99,Card
2025-02-20,23:29:33,Lager Beer,Beer,1,6.27,Card
2025-02-20,00:28:36,Margarita,Cocktail,3,12.41,Card
2025-02-20,16:18:18,Margarita,Cocktail,2,11.64,Cash
2025-02-20,19:58:30,Rum & Coke,Cocktail,1,11.76,Card
